R_DATE,TPERIOD,STATION,CTGRY,RIDERS
8/4/21 0:00,6AM-9AM,2 Av (F),STUDENT,5
8/4/21 0:00,7PM-12AM,2 Av (F),STUDENT,3
8/4/21 0:00,9AM-4PM,2 Av (F),STUDENT,12
8/4/21 0:00,12AM-6AM,20 Av (D),STUDENT,1
8/4/21 0:00,4PM-7PM,20 Av (D),STUDENT,3
8/4/21 0:00,6AM-9AM,20 Av (D),STUDENT,17
8/4/21 0:00,9AM-4PM,20 Av (D),STUDENT,19
8/4/21 0:00,12AM-6AM,20 Av (N),STUDENT,1
8/4/21 0:00,4PM-7PM,20 Av (N),STUDENT,3
8/4/21 0:00,6AM-9AM,20 Av (N),STUDENT,12
8/4/21 0:00,9AM-4PM,20 Av (N),STUDENT,61
8/4/21 0:00,4PM-7PM,207 St (1),STUDENT,11
8/4/21 0:00,6AM-9AM,207 St (1),STUDENT,19
8/4/21 0:00,7PM-12AM,207 St (1),STUDENT,2
8/4/21 0:00,9AM-4PM,207 St (1),STUDENT,36
8/4/21 0:00,4PM-7PM,21 St (G),STUDENT,1
8/4/21 0:00,7PM-12AM,21 St (G),STUDENT,1
8/4/21 0:00,4PM-7PM,21 St-Queensbridge (F),STUDENT,4
8/4/21 0:00,6AM-9AM,21 St-Queensbridge (F),STUDENT,6
8/4/21 0:00,9AM-4PM,21 St-Queensbridge (F),STUDENT,25
8/4/21 0:00,6AM-9AM,215 St (1),STUDENT,4
8/4/21 0:00,9AM-4PM,215 St (1),STUDENT,1
8/4/21 0:00,12AM-6AM,"219 St (2,5)",STUDENT,1
8/4/21 0:00,4PM-7PM,"219 St (2,5)",STUDENT,2
8/4/21 0:00,6AM-9AM,"219 St (2,5)",STUDENT,20
8/4/21 0:00,9AM-4PM,"219 St (2,5)",STUDENT,11
8/4/21 0:00,4PM-7PM,"225 St (2,5)",STUDENT,4
8/4/21 0:00,6AM-9AM,"225 St (2,5)",STUDENT,21
8/4/21 0:00,9AM-4PM,"225 St (2,5)",STUDENT,27
8/4/21 0:00,4PM-7PM,23 St (1),STUDENT,7
8/4/21 0:00,6AM-9AM,23 St (1),STUDENT,1
8/4/21 0:00,7PM-12AM,23 St (1),STUDENT,1
8/4/21 0:00,9AM-4PM,23 St (1),STUDENT,4
8/4/21 0:00,4PM-7PM,23 St (6),STUDENT,23
8/4/21 0:00,6AM-9AM,23 St (6),STUDENT,5
8/4/21 0:00,7PM-12AM,23 St (6),STUDENT,2
8/4/21 0:00,9AM-4PM,23 St (6),STUDENT,14
8/4/21 0:00,4PM-7PM,"23 St (C,E)",STUDENT,7
8/4/21 0:00,6AM-9AM,"23 St (C,E)",STUDENT,12
8/4/21 0:00,7PM-12AM,"23 St (C,E)",STUDENT,4
8/4/21 0:00,9AM-4PM,"23 St (C,E)",STUDENT,16
8/4/21 0:00,4PM-7PM,"23 St (F,M)",STUDENT,7
8/4/21 0:00,6AM-9AM,"23 St (F,M)",STUDENT,1
8/4/21 0:00,7PM-12AM,"23 St (F,M)",STUDENT,4
8/4/21 0:00,9AM-4PM,"23 St (F,M)",STUDENT,10
8/4/21 0:00,4PM-7PM,"23 St (R,W)",STUDENT,6
8/4/21 0:00,6AM-9AM,"23 St (R,W)",STUDENT,1
8/4/21 0:00,7PM-12AM,"23 St (R,W)",STUDENT,1
8/4/21 0:00,9AM-4PM,"23 St (R,W)",STUDENT,4
8/4/21 0:00,4PM-7PM,231 St (1),STUDENT,6
8/4/21 0:00,6AM-9AM,231 St (1),STUDENT,19
8/4/21 0:00,9AM-4PM,231 St (1),STUDENT,11
8/4/21 0:00,4PM-7PM,"233 St (2,5)",STUDENT,1
8/4/21 0:00,6AM-9AM,"233 St (2,5)",STUDENT,21
8/4/21 0:00,7PM-12AM,"233 St (2,5)",STUDENT,1
8/4/21 0:00,9AM-4PM,"233 St (2,5)",STUDENT,8
8/4/21 0:00,4PM-7PM,238 St (1),STUDENT,3
8/4/21 0:00,6AM-9AM,238 St (1),STUDENT,11
8/4/21 0:00,9AM-4PM,238 St (1),STUDENT,11
8/4/21 0:00,4PM-7PM,25 Av (D),STUDENT,2
8/4/21 0:00,6AM-9AM,25 Av (D),STUDENT,11
8/4/21 0:00,7PM-12AM,25 Av (D),STUDENT,2
8/4/21 0:00,9AM-4PM,25 Av (D),STUDENT,49
8/4/21 0:00,4PM-7PM,25 St (R),STUDENT,7
8/4/21 0:00,6AM-9AM,25 St (R),STUDENT,7
8/4/21 0:00,7PM-12AM,25 St (R),STUDENT,1
8/4/21 0:00,9AM-4PM,25 St (R),STUDENT,6
8/4/21 0:00,4PM-7PM,28 St (1),STUDENT,2
8/4/21 0:00,6AM-9AM,28 St (1),STUDENT,1
8/4/21 0:00,9AM-4PM,28 St (1),STUDENT,1
8/4/21 0:00,4PM-7PM,28 St (6),STUDENT,2
8/4/21 0:00,6AM-9AM,28 St (6),STUDENT,8
8/4/21 0:00,7PM-12AM,28 St (6),STUDENT,1
8/4/21 0:00,9AM-4PM,28 St (6),STUDENT,14
8/4/21 0:00,4PM-7PM,"28 St (R,W)",STUDENT,3
8/4/21 0:00,6AM-9AM,"28 St (R,W)",STUDENT,1
8/4/21 0:00,7PM-12AM,"28 St (R,W)",STUDENT,1
8/4/21 0:00,9AM-4PM,"28 St (R,W)",STUDENT,3
8/4/21 0:00,4PM-7PM,3 Av (L),STUDENT,1
8/4/21 0:00,9AM-4PM,3 Av (L),STUDENT,4
8/4/21 0:00,4PM-7PM,3 Av-138 St (6),STUDENT,4
8/4/21 0:00,6AM-9AM,3 Av-138 St (6),STUDENT,25
8/4/21 0:00,7PM-12AM,3 Av-138 St (6),STUDENT,1
8/4/21 0:00,9AM-4PM,3 Av-138 St (6),STUDENT,21
8/4/21 0:00,12AM-6AM,"3 Av-149 St (2,5)",STUDENT,2
8/4/21 0:00,4PM-7PM,"3 Av-149 St (2,5)",STUDENT,26
8/4/21 0:00,6AM-9AM,"3 Av-149 St (2,5)",STUDENT,66
8/4/21 0:00,7PM-12AM,"3 Av-149 St (2,5)",STUDENT,4
8/4/21 0:00,9AM-4PM,"3 Av-149 St (2,5)",STUDENT,115
8/4/21 0:00,4PM-7PM,"30 Av (N,W)",STUDENT,9
8/4/21 0:00,6AM-9AM,"30 Av (N,W)",STUDENT,6
8/4/21 0:00,7PM-12AM,"30 Av (N,W)",STUDENT,1
8/4/21 0:00,9AM-4PM,"30 Av (N,W)",STUDENT,22
8/4/21 0:00,12AM-6AM,33 St (6),STUDENT,1
8/4/21 0:00,4PM-7PM,33 St (6),STUDENT,10
8/4/21 0:00,7PM-12AM,33 St (6),STUDENT,1
8/4/21 0:00,9AM-4PM,33 St (6),STUDENT,243
8/4/21 0:00,4PM-7PM,33 St-Rawson St (7),STUDENT,6
8/4/21 0:00,6AM-9AM,33 St-Rawson St (7),STUDENT,2
8/4/21 0:00,9AM-4PM,33 St-Rawson St (7),STUDENT,169
8/4/21 0:00,12AM-6AM,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",STUDENT,1
8/4/21 0:00,4PM-7PM,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",STUDENT,65
8/4/21 0:00,6AM-9AM,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",STUDENT,10
8/4/21 0:00,7PM-12AM,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",STUDENT,13
8/4/21 0:00,9AM-4PM,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",STUDENT,90
8/4/21 0:00,4PM-7PM,34 St-Hudson Yards (7),STUDENT,3
8/4/21 0:00,6AM-9AM,34 St-Hudson Yards (7),STUDENT,1
8/4/21 0:00,7PM-12AM,34 St-Hudson Yards (7),STUDENT,1
8/4/21 0:00,9AM-4PM,34 St-Hudson Yards (7),STUDENT,16
8/4/21 0:00,4PM-7PM,"34 St-Penn Station (1,2,3)",STUDENT,30
8/4/21 0:00,6AM-9AM,"34 St-Penn Station (1,2,3)",STUDENT,24
8/4/21 0:00,7PM-12AM,"34 St-Penn Station (1,2,3)",STUDENT,4
8/4/21 0:00,9AM-4PM,"34 St-Penn Station (1,2,3)",STUDENT,67
8/4/21 0:00,4PM-7PM,"34 St-Penn Station (A,C,E)",STUDENT,18
8/4/21 0:00,6AM-9AM,"34 St-Penn Station (A,C,E)",STUDENT,8
8/4/21 0:00,7PM-12AM,"34 St-Penn Station (A,C,E)",STUDENT,3
8/4/21 0:00,9AM-4PM,"34 St-Penn Station (A,C,E)",STUDENT,36
8/4/21 0:00,4PM-7PM,"36 Av (N,W)",STUDENT,3
8/4/21 0:00,6AM-9AM,"36 Av (N,W)",STUDENT,4
8/4/21 0:00,9AM-4PM,"36 Av (N,W)",STUDENT,23
8/4/21 0:00,12AM-6AM,"36 St (D,N,R)",STUDENT,1
8/4/21 0:00,4PM-7PM,"36 St (D,N,R)",STUDENT,15
8/4/21 0:00,6AM-9AM,"36 St (D,N,R)",STUDENT,23
8/4/21 0:00,7PM-12AM,"36 St (D,N,R)",STUDENT,1
8/4/21 0:00,9AM-4PM,"36 St (D,N,R)",STUDENT,54
8/4/21 0:00,4PM-7PM,"36 St (M,R)",STUDENT,3
8/4/21 0:00,6AM-9AM,"36 St (M,R)",STUDENT,1
8/4/21 0:00,9AM-4PM,"36 St (M,R)",STUDENT,4
8/4/21 0:00,4PM-7PM,"39 Av (N,W)",STUDENT,1
8/4/21 0:00,6AM-9AM,"39 Av (N,W)",STUDENT,1
8/4/21 0:00,9AM-4PM,"39 Av (N,W)",STUDENT,1
8/4/21 0:00,4PM-7PM,"4 Av (F,G)/9 St (R)",STUDENT,7
8/4/21 0:00,6AM-9AM,"4 Av (F,G)/9 St (R)",STUDENT,13
8/4/21 0:00,7PM-12AM,"4 Av (F,G)/9 St (R)",STUDENT,3
8/4/21 0:00,9AM-4PM,"4 Av (F,G)/9 St (R)",STUDENT,9
8/4/21 0:00,4PM-7PM,40 St-Lowery St (7),STUDENT,12
8/4/21 0:00,6AM-9AM,40 St-Lowery St (7),STUDENT,8
8/4/21 0:00,7PM-12AM,40 St-Lowery St (7),STUDENT,1
8/4/21 0:00,9AM-4PM,40 St-Lowery St (7),STUDENT,37
8/4/21 0:00,12AM-6AM,45 St (R),STUDENT,1
8/4/21 0:00,4PM-7PM,45 St (R),STUDENT,10
8/4/21 0:00,6AM-9AM,45 St (R),STUDENT,34
8/4/21 0:00,7PM-12AM,45 St (R),STUDENT,1
8/4/21 0:00,9AM-4PM,45 St (R),STUDENT,27
8/4/21 0:00,4PM-7PM,"46 St (M,R)",STUDENT,5
8/4/21 0:00,6AM-9AM,"46 St (M,R)",STUDENT,14
8/4/21 0:00,7PM-12AM,"46 St (M,R)",STUDENT,1
8/4/21 0:00,9AM-4PM,"46 St (M,R)",STUDENT,56
8/4/21 0:00,12AM-6AM,46 St-Bliss St (7),STUDENT,1
8/4/21 0:00,4PM-7PM,46 St-Bliss St (7),STUDENT,26
8/4/21 0:00,6AM-9AM,46 St-Bliss St (7),STUDENT,18
8/4/21 0:00,7PM-12AM,46 St-Bliss St (7),STUDENT,2
8/4/21 0:00,9AM-4PM,46 St-Bliss St (7),STUDENT,31
8/4/21 0:00,4PM-7PM,"47-50 Sts-Rockefeller Center (B,D,F,M)",STUDENT,17
8/4/21 0:00,6AM-9AM,"47-50 Sts-Rockefeller Center (B,D,F,M)",STUDENT,2
8/4/21 0:00,7PM-12AM,"47-50 Sts-Rockefeller Center (B,D,F,M)",STUDENT,2
8/4/21 0:00,9AM-4PM,"47-50 Sts-Rockefeller Center (B,D,F,M)",STUDENT,33
8/4/21 0:00,4PM-7PM,"49 St (N,R,W)",STUDENT,5
8/4/21 0:00,6AM-9AM,"49 St (N,R,W)",STUDENT,2
8/4/21 0:00,7PM-12AM,"49 St (N,R,W)",STUDENT,1
8/4/21 0:00,9AM-4PM,"49 St (N,R,W)",STUDENT,18
8/4/21 0:00,4PM-7PM,"5 Av-53 St (E,M)",STUDENT,3
8/4/21 0:00,6AM-9AM,"5 Av-53 St (E,M)",STUDENT,1
8/4/21 0:00,7PM-12AM,"5 Av-53 St (E,M)",STUDENT,1
8/4/21 0:00,9AM-4PM,"5 Av-53 St (E,M)",STUDENT,5
8/4/21 0:00,4PM-7PM,"5 Av-59 St (N,R,W)",STUDENT,1
8/4/21 0:00,6AM-9AM,"5 Av-59 St (N,R,W)",STUDENT,1
8/4/21 0:00,9AM-4PM,"5 Av-59 St (N,R,W)",STUDENT,4
8/4/21 0:00,4PM-7PM,50 St (1),STUDENT,3
8/4/21 0:00,6AM-9AM,50 St (1),STUDENT,3
8/4/21 0:00,7PM-12AM,50 St (1),STUDENT,1
8/4/21 0:00,9AM-4PM,50 St (1),STUDENT,73
8/4/21 0:00,4PM-7PM,"50 St (C,E)",STUDENT,9
8/4/21 0:00,6AM-9AM,"50 St (C,E)",STUDENT,13
8/4/21 0:00,9AM-4PM,"50 St (C,E)",STUDENT,178
8/4/21 0:00,4PM-7PM,50 St (D),STUDENT,4
8/4/21 0:00,6AM-9AM,50 St (D),STUDENT,8
8/4/21 0:00,9AM-4PM,50 St (D),STUDENT,10
8/4/21 0:00,4PM-7PM,52 St (7),STUDENT,8
8/4/21 0:00,6AM-9AM,52 St (7),STUDENT,9
8/4/21 0:00,9AM-4PM,52 St (7),STUDENT,10
8/4/21 0:00,4PM-7PM,53 St (R),STUDENT,9
8/4/21 0:00,6AM-9AM,53 St (R),STUDENT,46
8/4/21 0:00,7PM-12AM,53 St (R),STUDENT,4
8/4/21 0:00,9AM-4PM,53 St (R),STUDENT,29
8/4/21 0:00,4PM-7PM,55 St (D),STUDENT,3
8/4/21 0:00,6AM-9AM,55 St (D),STUDENT,4
8/4/21 0:00,9AM-4PM,55 St (D),STUDENT,2
8/4/21 0:00,9AM-4PM,57 St (F),STUDENT,2
8/4/21 0:00,4PM-7PM,"57 St-7 Av (N,Q,R,W)",STUDENT,9
8/4/21 0:00,6AM-9AM,"57 St-7 Av (N,Q,R,W)",STUDENT,3
8/4/21 0:00,7PM-12AM,"57 St-7 Av (N,Q,R,W)",STUDENT,3
8/4/21 0:00,9AM-4PM,"57 St-7 Av (N,Q,R,W)",STUDENT,12
8/4/21 0:00,4PM-7PM,"59 St (N,R)",STUDENT,13
8/4/21 0:00,6AM-9AM,"59 St (N,R)",STUDENT,53
8/4/21 0:00,7PM-12AM,"59 St (N,R)",STUDENT,2
8/4/21 0:00,9AM-4PM,"59 St (N,R)",STUDENT,52
8/4/21 0:00,4PM-7PM,"59 St-Columbus Circle (A,B,C,D,1)",STUDENT,36
8/4/21 0:00,6AM-9AM,"59 St-Columbus Circle (A,B,C,D,1)",STUDENT,10
8/4/21 0:00,7PM-12AM,"59 St-Columbus Circle (A,B,C,D,1)",STUDENT,6
8/4/21 0:00,9AM-4PM,"59 St-Columbus Circle (A,B,C,D,1)",STUDENT,120
8/4/21 0:00,12AM-6AM,"63 Dr-Rego Park (M,R)",STUDENT,1
8/4/21 0:00,4PM-7PM,"63 Dr-Rego Park (M,R)",STUDENT,4
8/4/21 0:00,6AM-9AM,"63 Dr-Rego Park (M,R)",STUDENT,12
8/4/21 0:00,7PM-12AM,"63 Dr-Rego Park (M,R)",STUDENT,3
8/4/21 0:00,9AM-4PM,"63 Dr-Rego Park (M,R)",STUDENT,14
8/4/21 0:00,4PM-7PM,"65 St (M,R)",STUDENT,1
8/4/21 0:00,6AM-9AM,"65 St (M,R)",STUDENT,9
8/4/21 0:00,7PM-12AM,"65 St (M,R)",STUDENT,1
8/4/21 0:00,9AM-4PM,"65 St (M,R)",STUDENT,6
8/4/21 0:00,4PM-7PM,66 St-Lincoln Center (1),STUDENT,6
8/4/21 0:00,6AM-9AM,66 St-Lincoln Center (1),STUDENT,5
8/4/21 0:00,7PM-12AM,66 St-Lincoln Center (1),STUDENT,1
8/4/21 0:00,9AM-4PM,66 St-Lincoln Center (1),STUDENT,41
8/4/21 0:00,4PM-7PM,"67 Av (M,R)",STUDENT,5
8/4/21 0:00,6AM-9AM,"67 Av (M,R)",STUDENT,13
8/4/21 0:00,7PM-12AM,"67 Av (M,R)",STUDENT,2
8/4/21 0:00,9AM-4PM,"67 Av (M,R)",STUDENT,12
8/4/21 0:00,4PM-7PM,68 St-Hunter College (6),STUDENT,9
8/4/21 0:00,6AM-9AM,68 St-Hunter College (6),STUDENT,1
8/4/21 0:00,7PM-12AM,68 St-Hunter College (6),STUDENT,1
8/4/21 0:00,9AM-4PM,68 St-Hunter College (6),STUDENT,11
8/4/21 0:00,4PM-7PM,69 St (7),STUDENT,3
8/4/21 0:00,6AM-9AM,69 St (7),STUDENT,28
8/4/21 0:00,7PM-12AM,69 St (7),STUDENT,1
8/4/21 0:00,9AM-4PM,69 St (7),STUDENT,19
8/4/21 0:00,4PM-7PM,"7 Av (B,D,E)",STUDENT,5
8/4/21 0:00,6AM-9AM,"7 Av (B,D,E)",STUDENT,1
8/4/21 0:00,9AM-4PM,"7 Av (B,D,E)",STUDENT,15
8/4/21 0:00,4PM-7PM,"7 Av (B,Q)",STUDENT,5
8/4/21 0:00,6AM-9AM,"7 Av (B,Q)",STUDENT,3
8/4/21 0:00,9AM-4PM,"7 Av (B,Q)",STUDENT,14
8/4/21 0:00,4PM-7PM,"7 Av (F,G)",STUDENT,5
8/4/21 0:00,6AM-9AM,"7 Av (F,G)",STUDENT,7
8/4/21 0:00,9AM-4PM,"7 Av (F,G)",STUDENT,30
8/4/21 0:00,4PM-7PM,71 St (D),STUDENT,3
8/4/21 0:00,6AM-9AM,71 St (D),STUDENT,14
8/4/21 0:00,9AM-4PM,71 St (D),STUDENT,18
8/4/21 0:00,4PM-7PM,"72 St (1,2,3)",STUDENT,18
8/4/21 0:00,6AM-9AM,"72 St (1,2,3)",STUDENT,10
8/4/21 0:00,7PM-12AM,"72 St (1,2,3)",STUDENT,7
8/4/21 0:00,9AM-4PM,"72 St (1,2,3)",STUDENT,21
8/4/21 0:00,4PM-7PM,"72 St (B,C)",STUDENT,2
8/4/21 0:00,6AM-9AM,"72 St (B,C)",STUDENT,1
8/4/21 0:00,9AM-4PM,"72 St (B,C)",STUDENT,5
8/4/21 0:00,4PM-7PM,72 St (Q),STUDENT,11
8/4/21 0:00,6AM-9AM,72 St (Q),STUDENT,5
8/4/21 0:00,7PM-12AM,72 St (Q),STUDENT,3
8/4/21 0:00,9AM-4PM,72 St (Q),STUDENT,13
8/4/21 0:00,12AM-6AM,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",STUDENT,1
8/4/21 0:00,4PM-7PM,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",STUDENT,30
8/4/21 0:00,6AM-9AM,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",STUDENT,63
8/4/21 0:00,7PM-12AM,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",STUDENT,3
8/4/21 0:00,9AM-4PM,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",STUDENT,69
8/4/21 0:00,4PM-7PM,"75 Av (E,F)",STUDENT,1
8/4/21 0:00,6AM-9AM,"75 Av (E,F)",STUDENT,4
8/4/21 0:00,9AM-4PM,"75 Av (E,F)",STUDENT,2
8/4/21 0:00,12AM-6AM,"75 St-Elderts Ln (J,Z)",STUDENT,1
8/4/21 0:00,4PM-7PM,"75 St-Elderts Ln (J,Z)",STUDENT,1
8/4/21 0:00,6AM-9AM,"75 St-Elderts Ln (J,Z)",STUDENT,21
8/4/21 0:00,7PM-12AM,"75 St-Elderts Ln (J,Z)",STUDENT,1
8/4/21 0:00,9AM-4PM,"75 St-Elderts Ln (J,Z)",STUDENT,46
8/4/21 0:00,4PM-7PM,77 St (6),STUDENT,14
8/4/21 0:00,6AM-9AM,77 St (6),STUDENT,2
8/4/21 0:00,7PM-12AM,77 St (6),STUDENT,3
8/4/21 0:00,9AM-4PM,77 St (6),STUDENT,14
8/4/21 0:00,4PM-7PM,77 St (R),STUDENT,4
8/4/21 0:00,6AM-9AM,77 St (R),STUDENT,6
8/4/21 0:00,9AM-4PM,77 St (R),STUDENT,9
8/4/21 0:00,4PM-7PM,79 St (1),STUDENT,5
8/4/21 0:00,6AM-9AM,79 St (1),STUDENT,2
8/4/21 0:00,9AM-4PM,79 St (1),STUDENT,7
8/4/21 0:00,4PM-7PM,79 St (D),STUDENT,3
8/4/21 0:00,6AM-9AM,79 St (D),STUDENT,17
8/4/21 0:00,9AM-4PM,79 St (D),STUDENT,120
8/4/21 0:00,4PM-7PM,8 Av (N),STUDENT,10
8/4/21 0:00,6AM-9AM,8 Av (N),STUDENT,24
8/4/21 0:00,7PM-12AM,8 Av (N),STUDENT,9
8/4/21 0:00,9AM-4PM,8 Av (N),STUDENT,27
8/4/21 0:00,4PM-7PM,"8 St-New York University (R,W)",STUDENT,3
8/4/21 0:00,6AM-9AM,"8 St-New York University (R,W)",STUDENT,2
8/4/21 0:00,7PM-12AM,"8 St-New York University (R,W)",STUDENT,2
8/4/21 0:00,9AM-4PM,"8 St-New York University (R,W)",STUDENT,5
8/4/21 0:00,12AM-6AM,80 St (A),STUDENT,1
8/4/21 0:00,4PM-7PM,80 St (A),STUDENT,1
8/4/21 0:00,6AM-9AM,80 St (A),STUDENT,18
8/4/21 0:00,7PM-12AM,80 St (A),STUDENT,1
8/4/21 0:00,9AM-4PM,80 St (A),STUDENT,13
8/4/21 0:00,4PM-7PM,"81 St-Museum of Natural History (B,C)",STUDENT,9
8/4/21 0:00,6AM-9AM,"81 St-Museum of Natural History (B,C)",STUDENT,2
8/4/21 0:00,7PM-12AM,"81 St-Museum of Natural History (B,C)",STUDENT,1
8/4/21 0:00,9AM-4PM,"81 St-Museum of Natural History (B,C)",STUDENT,7
8/4/21 0:00,12AM-6AM,82 St-Jackson Hts (7),STUDENT,1
8/4/21 0:00,4PM-7PM,82 St-Jackson Hts (7),STUDENT,18
8/4/21 0:00,6AM-9AM,82 St-Jackson Hts (7),STUDENT,39
8/4/21 0:00,7PM-12AM,82 St-Jackson Hts (7),STUDENT,10
8/4/21 0:00,9AM-4PM,82 St-Jackson Hts (7),STUDENT,62
8/4/21 0:00,6AM-9AM,85 St-Forest Pkwy (J),STUDENT,11
8/4/21 0:00,9AM-4PM,85 St-Forest Pkwy (J),STUDENT,10
8/4/21 0:00,4PM-7PM,86 St (Q),STUDENT,11
8/4/21 0:00,6AM-9AM,86 St (Q),STUDENT,2
8/4/21 0:00,7PM-12AM,86 St (Q),STUDENT,7
8/4/21 0:00,9AM-4PM,86 St (Q),STUDENT,1
8/4/21 0:00,4PM-7PM,86 St. (1),STUDENT,8
8/4/21 0:00,6AM-9AM,86 St. (1),STUDENT,8
8/4/21 0:00,7PM-12AM,86 St. (1),STUDENT,1
8/4/21 0:00,9AM-4PM,86 St. (1),STUDENT,38
8/4/21 0:00,12AM-6AM,"86 St. (4,5,6)",STUDENT,1
8/4/21 0:00,4PM-7PM,"86 St. (4,5,6)",STUDENT,89
8/4/21 0:00,6AM-9AM,"86 St. (4,5,6)",STUDENT,19
8/4/21 0:00,7PM-12AM,"86 St. (4,5,6)",STUDENT,14
8/4/21 0:00,9AM-4PM,"86 St. (4,5,6)",STUDENT,29
8/4/21 0:00,4PM-7PM,"86 St. (B,C)",STUDENT,5
8/4/21 0:00,6AM-9AM,"86 St. (B,C)",STUDENT,2
8/4/21 0:00,9AM-4PM,"86 St. (B,C)",STUDENT,22
8/4/21 0:00,6AM-9AM,86 St. (N),STUDENT,8
8/4/21 0:00,7PM-12AM,86 St. (N),STUDENT,1
8/4/21 0:00,9AM-4PM,86 St. (N),STUDENT,11
8/4/21 0:00,12AM-6AM,86 St. (R),STUDENT,1
8/4/21 0:00,4PM-7PM,86 St. (R),STUDENT,4
8/4/21 0:00,6AM-9AM,86 St. (R),STUDENT,13
8/4/21 0:00,7PM-12AM,86 St. (R),STUDENT,1
8/4/21 0:00,9AM-4PM,86 St. (R),STUDENT,81
8/4/21 0:00,6AM-9AM,88 St (A),STUDENT,8
8/4/21 0:00,9AM-4PM,88 St (A),STUDENT,7
8/4/21 0:00,4PM-7PM,9 Av (D),STUDENT,5
8/4/21 0:00,6AM-9AM,9 Av (D),STUDENT,19
8/4/21 0:00,7PM-12AM,9 Av (D),STUDENT,1
8/4/21 0:00,9AM-4PM,9 Av (D),STUDENT,18
8/4/21 0:00,12AM-6AM,90 St-Elmhurst Av (7),STUDENT,2
8/4/21 0:00,4PM-7PM,90 St-Elmhurst Av (7),STUDENT,13
8/4/21 0:00,6AM-9AM,90 St-Elmhurst Av (7),STUDENT,81
8/4/21 0:00,7PM-12AM,90 St-Elmhurst Av (7),STUDENT,1
8/4/21 0:00,9AM-4PM,90 St-Elmhurst Av (7),STUDENT,46
8/4/21 0:00,4PM-7PM,"96 St (1,2,3)",STUDENT,19
8/4/21 0:00,6AM-9AM,"96 St (1,2,3)",STUDENT,18
8/4/21 0:00,7PM-12AM,"96 St (1,2,3)",STUDENT,2
8/4/21 0:00,9AM-4PM,"96 St (1,2,3)",STUDENT,20
8/4/21 0:00,12AM-6AM,96 St (6),STUDENT,1
8/4/21 0:00,4PM-7PM,96 St (6),STUDENT,7
8/4/21 0:00,6AM-9AM,96 St (6),STUDENT,11
8/4/21 0:00,7PM-12AM,96 St (6),STUDENT,2
8/4/21 0:00,9AM-4PM,96 St (6),STUDENT,39
8/4/21 0:00,4PM-7PM,"96 St (B,C)",STUDENT,6
8/4/21 0:00,6AM-9AM,"96 St (B,C)",STUDENT,7
8/4/21 0:00,7PM-12AM,"96 St (B,C)",STUDENT,3
8/4/21 0:00,9AM-4PM,"96 St (B,C)",STUDENT,8
8/4/21 0:00,4PM-7PM,96 St (Q),STUDENT,8
8/4/21 0:00,6AM-9AM,96 St (Q),STUDENT,15
8/4/21 0:00,7PM-12AM,96 St (Q),STUDENT,1
8/4/21 0:00,9AM-4PM,96 St (Q),STUDENT,32
8/4/21 0:00,12AM-6AM,Alabama Av (J),STUDENT,1
8/4/21 0:00,4PM-7PM,Alabama Av (J),STUDENT,4
8/4/21 0:00,6AM-9AM,Alabama Av (J),STUDENT,9
8/4/21 0:00,7PM-12AM,Alabama Av (J),STUDENT,1
8/4/21 0:00,9AM-4PM,Alabama Av (J),STUDENT,5
8/4/21 0:00,12AM-6AM,"Allerton Av (2,5)",STUDENT,2
8/4/21 0:00,4PM-7PM,"Allerton Av (2,5)",STUDENT,7
8/4/21 0:00,6AM-9AM,"Allerton Av (2,5)",STUDENT,18
8/4/21 0:00,7PM-12AM,"Allerton Av (2,5)",STUDENT,2
8/4/21 0:00,9AM-4PM,"Allerton Av (2,5)",STUDENT,14
8/4/21 0:00,6AM-9AM,Aqueduct Racetrack (A),STUDENT,1
8/4/21 0:00,7PM-12AM,Aqueduct Racetrack (A),STUDENT,1
8/4/21 0:00,6AM-9AM,Aqueduct-North Conduit Av (A),STUDENT,1
8/4/21 0:00,4PM-7PM,Astor Place (6),STUDENT,4
8/4/21 0:00,6AM-9AM,Astor Place (6),STUDENT,5
8/4/21 0:00,7PM-12AM,Astor Place (6),STUDENT,2
8/4/21 0:00,9AM-4PM,Astor Place (6),STUDENT,6
8/4/21 0:00,4PM-7PM,"Astoria Blvd (N,W)",STUDENT,3
8/4/21 0:00,6AM-9AM,"Astoria Blvd (N,W)",STUDENT,7
8/4/21 0:00,9AM-4PM,"Astoria Blvd (N,W)",STUDENT,10
8/4/21 0:00,4PM-7PM,"Astoria-Ditmars Blvd (N,W)",STUDENT,6
8/4/21 0:00,6AM-9AM,"Astoria-Ditmars Blvd (N,W)",STUDENT,9
8/4/21 0:00,7PM-12AM,"Astoria-Ditmars Blvd (N,W)",STUDENT,2
